ride_id,timestamp,pickup_location,fare_amount,driver_rating,ride_status
11e64bf4,2026-05-27 12:17:40.149639,Mumbai_Colaba,769.37,4.0,CANCELLED
4907b292,2026-05-27 11:54:23.149645,Mumbai_Bandra,614.27,4.0,COMPLETED
e1834379,2026-05-27 11:38:51.149651,Mumbai_Colaba,205.36,5.0,COMPLETED
3691637c,2026-05-27 11:56:35.149657,Mumbai_Andheri,1242.89,3.0,COMPLETED
f92922a9,2026-05-27 12:22:38.149663,Mumbai_Bandra,901.42,,COMPLETED
de41837c,2026-05-27 11:44:59.149670,Mumbai_Andheri,1281.55,5.0,COMPLETED
eb5c6e3c,2026-05-27 12:15:14.149676,Mumbai_Thane,353.22,4.0,CANCELLED
1076aa12,2026-05-27 11:40:52.149682,Mumbai_Bandra,488.61,5.0,COMPLETED
9c44c85a,2026-05-27 12:24:31.149688,Mumbai_Thane,941.33,3.0,COMPLETED
919b7f9c,2026-05-27 11:51:54.149694,Mumbai_Andheri,1362.57,5.0,COMPLETED
006b154b,2026-05-27 12:09:40.149700,Mumbai_Thane,160.84,4.0,COMPLETED
f0f7ba81,2026-05-27 12:23:34.149707,Mumbai_Colaba,744.03,3.0,COMPLETED
c05a502d,2026-05-27 11:44:11.149713,Mumbai_Thane,122.19,4.0,COMPLETED
c8d89206,2026-05-27 12:18:21.149719,Mumbai_Thane,226.39,3.0,COMPLETED
a9be9aa7,2026-05-27 12:22:56.149726,Mumbai_Thane,649.06,5.0,CANCELLED
52d0ebb6,2026-05-27 12:06:03.149732,Mumbai_Bandra,411.01,4.0,COMPLETED
d248258a,2026-05-27 11:41:08.149738,Mumbai_Colaba,1028.16,5.0,COMPLETED
0153ddde,2026-05-27 11:37:39.149744,Mumbai_Thane,554.17,3.0,COMPLETED
f328563a,2026-05-27 12:06:35.149750,Mumbai_Bandra,543.13,5.0,COMPLETED
6defd9ce,2026-05-27 11:29:50.149756,Mumbai_Bandra,258.94,4.0,COMPLETED
c8710756,2026-05-27 11:32:04.149762,Mumbai_Andheri,568.42,5.0,COMPLETED
d676ade4,2026-05-27 11:34:15.149771,Mumbai_Andheri,-50.0,,COMPLETED
f799d031,2026-05-27 11:39:06.149778,Mumbai_Thane,1472.77,4.0,COMPLETED
fabb04c4,2026-05-27 11:45:24.149785,Mumbai_Colaba,471.03,5.0,COMPLETED
bb53fa78,2026-05-27 11:56:26.149791,Mumbai_Andheri,111.85,5.0,COMPLETED
0604e4ef,2026-05-27 11:37:56.149797,Mumbai_Bandra,564.85,1.0,COMPLETED
6a27c89d,2026-05-27 11:48:45.149804,Mumbai_Bandra,295.53,5.0,NO_DRIVER_AVAILABLE
6a50b318,2026-05-27 11:59:54.149810,Mumbai_Andheri,732.57,5.0,CANCELLED
392f4134,2026-05-27 11:53:48.149816,Mumbai_Colaba,751.54,5.0,NO_DRIVER_AVAILABLE
312695ed,2026-05-27 12:18:24.149822,Mumbai_Bandra,111.71,,COMPLETED
350e9c62,2026-05-27 12:11:00.149829,Mumbai_Andheri,263.62,2.0,COMPLETED
22143da1,2026-05-27 12:12:17.149835,Mumbai_Colaba,218.35,,COMPLETED
8cdf3de2,2026-05-27 12:13:12.149841,Mumbai_Colaba,1009.43,4.0,COMPLETED
7cf145eb,2026-05-27 12:08:54.149847,Mumbai_Thane,175.46,3.0,NO_DRIVER_AVAILABLE
b3a80caa,2026-05-27 11:50:34.149853,Mumbai_Bandra,613.33,3.0,CANCELLED
dac447a6,2026-05-27 11:50:47.149860,Mumbai_Thane,909.3,5.0,COMPLETED
fdf013e9,2026-05-27 11:35:49.149866,Mumbai_Colaba,551.34,5.0,COMPLETED
573ea614,2026-05-27 11:33:03.149872,Mumbai_Colaba,1493.91,3.0,COMPLETED
69c0f366,2026-05-27 11:39:46.149878,Mumbai_Bandra,1400.92,5.0,COMPLETED
79fabcdb,2026-05-27 11:45:42.149885,Mumbai_Colaba,309.3,,COMPLETED
3d5bd0fe,2026-05-27 12:23:48.149891,Mumbai_Andheri,936.51,4.0,CANCELLED
5b62fe6f,2026-05-27 11:54:40.149897,Mumbai_Thane,932.9,4.0,CANCELLED
169305f5,2026-05-27 12:08:20.149903,Mumbai_Colaba,1346.91,,NO_DRIVER_AVAILABLE
71c45bd4,2026-05-27 11:33:25.149910,Mumbai_Colaba,1136.65,5.0,CANCELLED
89ffc8d3,2026-05-27 12:06:34.149916,Mumbai_Thane,851.5,4.0,COMPLETED
a87dbfe3,2026-05-27 11:31:01.149922,Mumbai_Colaba,1212.92,4.0,COMPLETED
5bfe591d,2026-05-27 12:25:09.149928,Mumbai_Andheri,1492.24,3.0,COMPLETED
01645310,2026-05-27 11:45:27.149934,Mumbai_Thane,997.12,4.0,COMPLETED
f235df8b,2026-05-27 11:29:00.149941,Mumbai_Bandra,484.26,4.0,COMPLETED
8c9dc22d,2026-05-27 12:05:57.149947,Mumbai_Colaba,1302.86,5.0,NO_DRIVER_AVAILABLE
491f7a27,2026-05-27 11:29:57.149953,Mumbai_Thane,1425.25,,COMPLETED
023aa704,2026-05-27 11:47:32.149959,Mumbai_Bandra,1486.59,,COMPLETED
7d1507d5,2026-05-27 11:47:02.149966,Mumbai_Andheri,1227.77,4.0,COMPLETED
156b02f4,2026-05-27 12:16:23.149972,Mumbai_Bandra,1134.83,5.0,COMPLETED
8be0f860,2026-05-27 11:29:44.149978,Mumbai_Thane,434.7,5.0,COMPLETED
a821f7cd,2026-05-27 12:04:21.149984,Mumbai_Colaba,305.52,4.0,NO_DRIVER_AVAILABLE
36f03d53,2026-05-27 12:25:43.149990,Mumbai_Bandra,636.41,5.0,CANCELLED
5a3f6c03,2026-05-27 12:14:01.149997,Mumbai_Bandra,697.7,5.0,COMPLETED
b9079b1c,2026-05-27 12:23:31.150003,Mumbai_Thane,1424.46,1.0,COMPLETED
d11bc86d,2026-05-27 11:26:39.150009,Mumbai_Thane,1276.81,,CANCELLED
7cc8b8ed,2026-05-27 12:14:20.150015,Mumbai_Andheri,169.77,5.0,CANCELLED
fb8ea95b,2026-05-27 11:46:35.150021,Mumbai_Andheri,1389.98,4.0,CANCELLED
335ce1e1,2026-05-27 12:12:45.150028,Mumbai_Colaba,1353.49,5.0,COMPLETED
1961a13c,2026-05-27 12:24:38.150034,Mumbai_Andheri,120.22,5.0,COMPLETED
3d26baed,2026-05-27 12:19:49.150040,Mumbai_Bandra,795.36,3.0,COMPLETED
4716c3de,2026-05-27 11:54:25.150046,Mumbai_Thane,391.1,4.0,CANCELLED
e3702e68,2026-05-27 11:44:32.150053,Mumbai_Colaba,199.53,5.0,COMPLETED
91e434f1,2026-05-27 12:07:39.150059,Mumbai_Andheri,877.06,5.0,COMPLETED
ef7c3f06,2026-05-27 11:47:40.150065,Mumbai_Thane,817.18,5.0,COMPLETED
d986ee9a,2026-05-27 11:34:49.150071,Mumbai_Bandra,1348.8,5.0,NO_DRIVER_AVAILABLE
05251d15,2026-05-27 12:15:12.150078,Mumbai_Thane,479.98,3.0,COMPLETED
58bf30aa,2026-05-27 11:40:27.150084,Mumbai_Colaba,532.41,3.0,COMPLETED
ec01668c,2026-05-27 12:10:14.150090,Mumbai_Andheri,189.38,4.0,COMPLETED
0a0a8650,2026-05-27 11:34:55.150096,Mumbai_Andheri,824.65,5.0,COMPLETED
cbfc8416,2026-05-27 12:22:57.150103,Mumbai_Andheri,932.19,4.0,COMPLETED
7d1503bf,2026-05-27 11:49:58.150109,Mumbai_Bandra,732.86,5.0,CANCELLED
0397ffc7,2026-05-27 11:49:28.150115,Mumbai_Bandra,1042.42,5.0,COMPLETED
bb4f16fe,2026-05-27 12:15:03.150121,Mumbai_Thane,991.36,4.0,COMPLETED
e0a05c4e,2026-05-27 12:16:30.150127,Mumbai_Bandra,1283.32,4.0,CANCELLED
52529ca5,2026-05-27 12:21:28.150134,Mumbai_Thane,404.47,5.0,COMPLETED
4db9a545,2026-05-27 11:52:21.150140,Mumbai_Andheri,607.2,5.0,COMPLETED
0229c07e,2026-05-27 12:10:58.150146,Mumbai_Colaba,758.9,,COMPLETED
beecc85f,2026-05-27 12:15:29.150152,Mumbai_Bandra,768.56,4.0,COMPLETED
1958a595,2026-05-27 12:23:40.150158,Mumbai_Bandra,1030.29,5.0,COMPLETED
8e62a5f5,2026-05-27 12:13:03.150165,Mumbai_Bandra,401.64,5.0,COMPLETED
53410bc1,2026-05-27 12:22:48.150171,Mumbai_Colaba,1398.83,2.0,CANCELLED
79384c98,2026-05-27 11:58:34.150177,Mumbai_Andheri,766.64,,COMPLETED
65e9727d,2026-05-27 12:23:38.150183,Mumbai_Colaba,527.03,5.0,CANCELLED
b36c4ccf,2026-05-27 12:13:24.150189,Mumbai_Thane,1149.14,,COMPLETED
1aeb14da,2026-05-27 11:48:13.150195,Mumbai_Colaba,791.98,3.0,COMPLETED
def2a93f,2026-05-27 12:21:42.150202,Mumbai_Andheri,688.95,5.0,COMPLETED
a6575fbf,2026-05-27 11:39:40.150208,Mumbai_Colaba,802.62,5.0,COMPLETED
8c26a8bc,2026-05-27 12:02:00.150214,Mumbai_Thane,1444.47,5.0,COMPLETED
b58f3739,2026-05-27 11:59:24.150220,Mumbai_Thane,126.03,5.0,COMPLETED
50a9414e,2026-05-27 12:02:38.150226,Mumbai_Colaba,947.48,5.0,COMPLETED
483be202,2026-05-27 11:57:04.150232,Mumbai_Andheri,170.43,4.0,COMPLETED
31b98572,2026-05-27 12:06:34.150239,Mumbai_Bandra,1187.59,5.0,CANCELLED
30b16d79,2026-05-27 12:02:20.150245,Mumbai_Colaba,769.98,5.0,COMPLETED
1308bfba,2026-05-27 11:58:39.150251,Mumbai_Thane,690.04,3.0,CANCELLED
f91678eb,2026-05-27 12:13:22.150257,Mumbai_Bandra,511.55,5.0,COMPLETED
62cf2cd2,2026-05-27 11:51:15.150264,Mumbai_Colaba,208.72,,COMPLETED
ddd0e224,2026-05-27 12:19:43.150270,Mumbai_Colaba,281.37,5.0,CANCELLED
6146d447,2026-05-27 11:50:33.150276,Mumbai_Colaba,352.59,5.0,COMPLETED
17b14f46,2026-05-27 12:05:13.150282,Mumbai_Andheri,332.93,2.0,CANCELLED
08081e91,2026-05-27 11:55:48.150289,Mumbai_Thane,1463.2,,COMPLETED
ae6cfd0f,2026-05-27 11:43:02.150295,Mumbai_Colaba,1107.47,5.0,COMPLETED
57e9ac4b,2026-05-27 12:19:11.150304,Mumbai_Andheri,1099.13,5.0,COMPLETED
4d7b6268,2026-05-27 12:17:15.150311,Mumbai_Colaba,253.11,1.0,COMPLETED
cc657719,2026-05-27 12:07:30.150318,Mumbai_Thane,1446.33,5.0,CANCELLED
42a00047,2026-05-27 12:12:31.150324,Mumbai_Bandra,1415.27,4.0,COMPLETED
bae5a706,2026-05-27 12:06:44.150330,Mumbai_Thane,1346.38,4.0,COMPLETED
9e582d84,2026-05-27 12:10:16.150336,Mumbai_Andheri,1102.01,1.0,COMPLETED
dd6c6d11,2026-05-27 11:55:44.150343,Mumbai_Colaba,434.03,4.0,COMPLETED
c8721e7a,2026-05-27 11:50:15.150349,Mumbai_Bandra,1052.33,3.0,COMPLETED
43d7b6bb,2026-05-27 11:34:46.150355,Mumbai_Andheri,1074.63,5.0,COMPLETED
feeae2ca,2026-05-27 12:22:27.150362,Mumbai_Bandra,745.19,5.0,CANCELLED
d1729a91,2026-05-27 11:43:20.150368,Mumbai_Colaba,-50.0,5.0,CANCELLED
1995bd69,2026-05-27 12:23:21.150374,Mumbai_Bandra,1362.85,4.0,NO_DRIVER_AVAILABLE
ae80e09e,2026-05-27 11:57:42.150380,Mumbai_Bandra,999.79,5.0,COMPLETED
40ebbc86,2026-05-27 12:02:34.150386,Mumbai_Thane,729.18,3.0,COMPLETED
79061c4c,2026-05-27 11:41:15.150393,Mumbai_Bandra,1116.63,5.0,COMPLETED
0f27fc06,2026-05-27 12:12:06.150399,Mumbai_Andheri,351.6,4.0,COMPLETED
36cdc306,2026-05-27 11:37:46.150405,Mumbai_Bandra,441.64,5.0,COMPLETED
d42dad14,2026-05-27 12:04:01.150412,Mumbai_Andheri,365.04,1.0,COMPLETED
0a189aca,2026-05-27 11:51:37.150418,Mumbai_Thane,-50.0,,NO_DRIVER_AVAILABLE
641d76ab,2026-05-27 12:19:49.150424,Mumbai_Colaba,773.71,4.0,COMPLETED
ec906def,2026-05-27 12:12:03.150431,Mumbai_Colaba,125.27,5.0,CANCELLED
55649bfb,2026-05-27 12:09:04.150437,Mumbai_Bandra,627.55,5.0,COMPLETED
6d6cfea0,2026-05-27 11:49:12.150443,Mumbai_Thane,1404.99,5.0,COMPLETED
9310ba09,2026-05-27 12:07:00.150449,Mumbai_Bandra,1272.66,3.0,COMPLETED
76019c33,2026-05-27 11:49:41.150455,Mumbai_Thane,1488.99,5.0,COMPLETED
0075dc5c,2026-05-27 11:42:38.150461,Mumbai_Andheri,1056.99,4.0,COMPLETED
fbbce44c,2026-05-27 12:18:50.150468,Mumbai_Colaba,975.93,3.0,CANCELLED
d863d375,2026-05-27 12:17:32.150474,Mumbai_Thane,171.63,5.0,COMPLETED
3a5fde41,2026-05-27 11:27:39.150480,Mumbai_Colaba,147.89,2.0,COMPLETED
33396733,2026-05-27 11:33:50.150486,Mumbai_Andheri,706.79,4.0,CANCELLED
e2cc3b1e,2026-05-27 11:30:16.150492,Mumbai_Bandra,1266.64,4.0,COMPLETED
15310df2,2026-05-27 12:16:27.150499,Mumbai_Thane,176.9,4.0,CANCELLED
98840c55,2026-05-27 11:46:48.150505,Mumbai_Bandra,1182.66,5.0,COMPLETED
302e0c60,2026-05-27 12:25:09.150511,Mumbai_Bandra,1283.52,4.0,COMPLETED
ab871636,2026-05-27 11:53:17.150517,Mumbai_Colaba,392.49,5.0,COMPLETED
7c860cc2,2026-05-27 12:03:48.150523,Mumbai_Andheri,335.28,3.0,COMPLETED
c5a7a445,2026-05-27 11:46:04.150530,Mumbai_Andheri,1015.08,1.0,NO_DRIVER_AVAILABLE
0b85ad8f,2026-05-27 12:00:16.150536,Mumbai_Andheri,859.31,3.0,COMPLETED
7b8b7a9a,2026-05-27 12:07:37.150542,Mumbai_Thane,1229.26,3.0,COMPLETED
1f999fec,2026-05-27 11:53:31.150548,Mumbai_Thane,303.96,4.0,NO_DRIVER_AVAILABLE
d2a5b274,2026-05-27 12:17:15.150555,Mumbai_Andheri,1133.1,1.0,COMPLETED
658d1136,2026-05-27 12:04:32.150561,Mumbai_Andheri,1118.46,5.0,COMPLETED
e6f5c303,2026-05-27 11:56:49.150567,Mumbai_Thane,619.41,5.0,COMPLETED
4cf57bf2,2026-05-27 12:24:50.150573,Mumbai_Bandra,364.9,5.0,CANCELLED
